task_id,fold,method,gold_count,is_multi_skill,retrieved_ids,gold_ids,hit_ids,top1_is_gold,any_gold_coverage,complete_gold_coverage,gold_recall,skill_precision,extra_skill_count,context_tokens_approx,underload
video-tutorial-indexer,3,graph_cv_all_seed3,1,0,benchflow-ai--speech-to-text|benchflow-ai--whisper-transcription|maxgent-ai--audio-transcribe|guia-matthieu--whisper-transcription|nicepkg--transcribe-and-analyze|benchflow-ai--filler-word-processing|elevenlabs--speech-to-text|clawdbot--openai-whisper|barefootford--transcribe-audio|tul-sh--speech-to-text,benchflow-ai--speech-to-text,benchflow-ai--speech-to-text,1,1,1,1.0,0.1,9,9679,0
video-tutorial-indexer,3,graph_cv_all_seed5,1,0,benchflow-ai--speech-to-text|benchflow-ai--whisper-transcription|maxgent-ai--audio-transcribe|clawdbot--openai-whisper|guia-matthieu--whisper-transcription|nicepkg--transcribe-and-analyze|barefootford--transcribe-audio|ImGoodBai--good-ttvideo2text|thinkfleetai--local-whisper|elevenlabs--speech-to-text,benchflow-ai--speech-to-text,benchflow-ai--speech-to-text,1,1,1,1.0,0.1,9,9267,0
video-tutorial-indexer,3,graph_cv_prune_top20,1,0,benchflow-ai--speech-to-text|benchflow-ai--whisper-transcription|maxgent-ai--audio-transcribe|guia-matthieu--whisper-transcription|nicepkg--transcribe-and-analyze|elevenlabs--speech-to-text|clawdbot--openai-whisper|tul-sh--speech-to-text|cowork-os--openai-whisper|inferencesh--speech-to-text,benchflow-ai--speech-to-text,benchflow-ai--speech-to-text,1,1,1,1.0,0.1,9,9333,0
video-tutorial-indexer,3,graph_transductive_upper_bound,1,0,benchflow-ai--speech-to-text|benchflow-ai--whisper-transcription|maxgent-ai--audio-transcribe|guia-matthieu--whisper-transcription|nicepkg--transcribe-and-analyze|benchflow-ai--filler-word-processing|elevenlabs--speech-to-text|clawdbot--openai-whisper|barefootford--transcribe-audio|tul-sh--speech-to-text,benchflow-ai--speech-to-text,benchflow-ai--speech-to-text,1,1,1,1.0,0.1,9,9679,0
data-to-d3,4,bm25_top10,1,0,bbeierle12--d3js-visualization|ynulihao--data-visualization|oakoss--data-visualizer|inference-sh--data-visualization|curiositech--data-viz-2025|shubhamsaboo--visualization-expert|autumnsgrove--d3js-visualization|aws-samples--file-processing|antdigital-ai--agentic-ui-development|K-Dense-AI--xlsx,benchflow-ai--d3js-visualization,,0,0,0,0.0,0.0,10,24442,1
data-to-d3,4,hybrid_top10,1,0,bbeierle12--d3js-visualization|oakoss--data-visualizer|autumnsgrove--d3js-visualization|ynulihao--data-visualization|inference-sh--data-visualization|benchflow-ai--d3js-visualization|aws-samples--visualization|curiositech--data-viz-2025|jackspace--d3-viz|sickn33--claude-d3js-skill,benchflow-ai--d3js-visualization,benchflow-ai--d3js-visualization,0,1,1,1.0,0.1,9,28163,0
data-to-d3,4,graph_semantic_seed3,1,0,bbeierle12--d3js-visualization|oakoss--data-visualizer|autumnsgrove--d3js-visualization|ynulihao--data-visualization|benchflow-ai--d3js-visualization|jackspace--d3-viz|sickn33--claude-d3js-skill|curiositech--data-viz-2025|dylantarre--data-visualization|aws-samples--visualization,benchflow-ai--d3js-visualization,benchflow-ai--d3js-visualization,0,1,1,1.0,0.1,9,25970,0
data-to-d3,4,graph_metadata_seed3,1,0,bbeierle12--d3js-visualization|oakoss--data-visualizer|autumnsgrove--d3js-visualization|ynulihao--data-visualization|inference-sh--data-visualization|benchflow-ai--d3js-visualization|aws-samples--visualization|secondsky--threejs|markdown-viewer--vega|curiositech--data-viz-2025,benchflow-ai--d3js-visualization,benchflow-ai--d3js-visualization,0,1,1,1.0,0.1,9,21396,0
data-to-d3,4,graph_all_content_seed3,1,0,bbeierle12--d3js-visualization|oakoss--data-visualizer|autumnsgrove--d3js-visualization|ynulihao--data-visualization|benchflow-ai--d3js-visualization|jackspace--d3-viz|sickn33--claude-d3js-skill|curiositech--data-viz-2025|dylantarre--data-visualization|aws-samples--visualization,benchflow-ai--d3js-visualization,benchflow-ai--d3js-visualization,0,1,1,1.0,0.1,9,25970,0
data-to-d3,4,graph_cv_corequired_seed3,1,0,bbeierle12--d3js-visualization|oakoss--data-visualizer|autumnsgrove--d3js-visualization|ynulihao--data-visualization|inference-sh--data-visualization|benchflow-ai--d3js-visualization|aws-samples--visualization|curiositech--data-viz-2025|jackspace--d3-viz|sickn33--claude-d3js-skill,benchflow-ai--d3js-visualization,benchflow-ai--d3js-visualization,0,1,1,1.0,0.1,9,28163,0
data-to-d3,4,graph_cv_all_seed3,1,0,bbeierle12--d3js-visualization|oakoss--data-visualizer|autumnsgrove--d3js-visualization|ynulihao--data-visualization|benchflow-ai--d3js-visualization|jackspace--d3-viz|sickn33--claude-d3js-skill|curiositech--data-viz-2025|dylantarre--data-visualization|aws-samples--visualization,benchflow-ai--d3js-visualization,benchflow-ai--d3js-visualization,0,1,1,1.0,0.1,9,25970,0
data-to-d3,4,graph_cv_all_seed5,1,0,bbeierle12--d3js-visualization|oakoss--data-visualizer|autumnsgrove--d3js-visualization|ynulihao--data-visualization|inference-sh--data-visualization|jackspace--d3-viz|benchflow-ai--d3js-visualization|dylantarre--data-visualization|aws-samples--visualization|sickn33--claude-d3js-skill,benchflow-ai--d3js-visualization,benchflow-ai--d3js-visualization,0,1,1,1.0,0.1,9,25126,0
data-to-d3,4,graph_cv_prune_top20,1,0,bbeierle12--d3js-visualization|oakoss--data-visualizer|autumnsgrove--d3js-visualization|ynulihao--data-visualization|benchflow-ai--d3js-visualization|jackspace--d3-viz|sickn33--claude-d3js-skill|curiositech--data-viz-2025|aws-samples--visualization|inference-sh--data-visualization,benchflow-ai--d3js-visualization,benchflow-ai--d3js-visualization,0,1,1,1.0,0.1,9,28163,0
data-to-d3,4,graph_transductive_upper_bound,1,0,bbeierle12--d3js-visualization|oakoss--data-visualizer|autumnsgrove--d3js-visualization|ynulihao--data-visualization|benchflow-ai--d3js-visualization|jackspace--d3-viz|sickn33--claude-d3js-skill|curiositech--data-viz-2025|dylantarre--data-visualization|aws-samples--visualization,benchflow-ai--d3js-visualization,benchflow-ai--d3js-visualization,0,1,1,1.0,0.1,9,25970,0
fix-build-agentops,4,bm25_top10,4,1,oaustegard--generating-patches|yyh211--local-diff-review|aig787--commit-message-generator|tkersey--patch|github--git-flow-branch-creator|seikaikyo--build-error-resolver|quentinhsu--commit-message|yelban--code-review|LerianStudio--release-guide-info|nesnilnehc--review-diff,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,16401,1
fix-build-agentops,4,hybrid_top10,4,1,oaustegard--generating-patches|quentinhsu--commit-message|famaoai-creator--local-reviewer|HacktronAI--patch-diff-analyzer|LerianStudio--release-guide-info|alex-ilgayev--git-commit-creator|tkersey--patch|nesnilnehc--review-diff|github--git-flow-branch-creator|aig787--commit-message-generator,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,16878,1
fix-build-agentops,4,graph_semantic_seed3,4,1,oaustegard--generating-patches|quentinhsu--commit-message|famaoai-creator--local-reviewer|vasilyu1983--git-commit-message|aig787--commit-message-generator|HacktronAI--patch-diff-analyzer|tkersey--patch|nesnilnehc--review-diff|LerianStudio--release-guide-info|Microck--git-commit-helper,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,19064,1
fix-build-agentops,4,graph_metadata_seed3,4,1,oaustegard--generating-patches|quentinhsu--commit-message|famaoai-creator--local-reviewer|HacktronAI--patch-diff-analyzer|LerianStudio--release-guide-info|alex-ilgayev--git-commit-creator|tkersey--patch|nesnilnehc--review-diff|github--git-flow-branch-creator|aig787--commit-message-generator,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,16878,1
fix-build-agentops,4,graph_all_content_seed3,4,1,oaustegard--generating-patches|quentinhsu--commit-message|famaoai-creator--local-reviewer|vasilyu1983--git-commit-message|aig787--commit-message-generator|HacktronAI--patch-diff-analyzer|tkersey--patch|nesnilnehc--review-diff|LerianStudio--release-guide-info|Microck--git-commit-helper,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,19064,1
fix-build-agentops,4,graph_cv_corequired_seed3,4,1,oaustegard--generating-patches|quentinhsu--commit-message|famaoai-creator--local-reviewer|HacktronAI--patch-diff-analyzer|LerianStudio--release-guide-info|alex-ilgayev--git-commit-creator|tkersey--patch|nesnilnehc--review-diff|github--git-flow-branch-creator|aig787--commit-message-generator,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,16878,1
fix-build-agentops,4,graph_cv_all_seed3,4,1,oaustegard--generating-patches|quentinhsu--commit-message|famaoai-creator--local-reviewer|vasilyu1983--git-commit-message|aig787--commit-message-generator|HacktronAI--patch-diff-analyzer|tkersey--patch|nesnilnehc--review-diff|LerianStudio--release-guide-info|Microck--git-commit-helper,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,19064,1
fix-build-agentops,4,graph_cv_all_seed5,4,1,oaustegard--generating-patches|quentinhsu--commit-message|famaoai-creator--local-reviewer|HacktronAI--patch-diff-analyzer|LerianStudio--release-guide-info|vasilyu1983--git-commit-message|aig787--commit-message-generator|wenis--commit-message-formatter|tkersey--patch|nesnilnehc--review-diff,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,19981,1
fix-build-agentops,4,graph_cv_prune_top20,4,1,oaustegard--generating-patches|quentinhsu--commit-message|famaoai-creator--local-reviewer|vasilyu1983--git-commit-message|aig787--commit-message-generator|HacktronAI--patch-diff-analyzer|tkersey--patch|nesnilnehc--review-diff|LerianStudio--release-guide-info|wenis--commit-message-formatter,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,19981,1
fix-build-agentops,4,graph_transductive_upper_bound,4,1,oaustegard--generating-patches|quentinhsu--commit-message|famaoai-creator--local-reviewer|vasilyu1983--git-commit-message|aig787--commit-message-generator|HacktronAI--patch-diff-analyzer|tkersey--patch|nesnilnehc--review-diff|LerianStudio--release-guide-info|Microck--git-commit-helper,benchflow-ai--analyze-ci|benchflow-ai--temporal-python-testing|benchflow-ai--testing-python|benchflow-ai--uv-package-manager,,0,0,0,0.0,0.0,10,19064,1
fix-druid-loophole-cve,4,bm25_top10,2,1,benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle|proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|curiouslearner--java-maven-helper|rightnow-ai--security-audit|mikr13--auto-updates|nahisaho--security-auditor|arvindand--maven-tools|dirnbauer--security-incident-reporting,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,29593,1
fix-druid-loophole-cve,4,hybrid_top10,2,1,proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|mikr13--auto-updates|finos--vulnerability-resolver|fusengine--cve-research|arvindand--maven-tools|aj-geddes--vulnerability-scanning|transilienceai--cve-testing|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,18139,1
fix-druid-loophole-cve,4,graph_semantic_seed3,2,1,proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|mikr13--auto-updates|fusengine--cve-research|transilienceai--cve-testing|melodic-software--vulnerability-management|finos--vulnerability-resolver|djankies--securing-data-access-layer|arvindand--maven-tools|matteocervelli--vulnerability-assessor,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,23517,1
fix-druid-loophole-cve,4,graph_metadata_seed3,2,1,proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|mikr13--auto-updates|finos--vulnerability-resolver|fusengine--cve-research|arvindand--maven-tools|aj-geddes--vulnerability-scanning|transilienceai--cve-testing|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,18139,1
fix-druid-loophole-cve,4,graph_all_content_seed3,2,1,proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|mikr13--auto-updates|fusengine--cve-research|transilienceai--cve-testing|melodic-software--vulnerability-management|finos--vulnerability-resolver|djankies--securing-data-access-layer|arvindand--maven-tools|matteocervelli--vulnerability-assessor,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,23517,1
fix-druid-loophole-cve,4,graph_cv_corequired_seed3,2,1,proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|mikr13--auto-updates|finos--vulnerability-resolver|fusengine--cve-research|arvindand--maven-tools|aj-geddes--vulnerability-scanning|transilienceai--cve-testing|benchflow-ai--maven-build-lifecycle|thebushidocollective--maven-build-lifecycle,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,18139,1
fix-druid-loophole-cve,4,graph_cv_all_seed3,2,1,proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|mikr13--auto-updates|fusengine--cve-research|transilienceai--cve-testing|melodic-software--vulnerability-management|finos--vulnerability-resolver|djankies--securing-data-access-layer|arvindand--maven-tools|matteocervelli--vulnerability-assessor,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,23517,1
fix-druid-loophole-cve,4,graph_cv_all_seed5,2,1,proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|mikr13--auto-updates|finos--vulnerability-resolver|fusengine--cve-research|transilienceai--cve-testing|melodic-software--vulnerability-management|aj-geddes--vulnerability-scanning|armanzeroeight--vulnerability-scanner|BbgnsurfTech--scanning-for-vulnerabilities,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,18668,1
fix-druid-loophole-cve,4,graph_cv_prune_top20,2,1,proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|mikr13--auto-updates|fusengine--cve-research|transilienceai--cve-testing|melodic-software--vulnerability-management|finos--vulnerability-resolver|arvindand--maven-tools|aj-geddes--vulnerability-scanning|benchflow-ai--maven-build-lifecycle,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,21860,1
fix-druid-loophole-cve,4,graph_transductive_upper_bound,2,1,proffesor-for-testing--v3-security-overhaul|ruvnet--v3-security-overhaul|mikr13--auto-updates|fusengine--cve-research|transilienceai--cve-testing|melodic-software--vulnerability-management|finos--vulnerability-resolver|djankies--securing-data-access-layer|arvindand--maven-tools|matteocervelli--vulnerability-assessor,benchflow-ai--jackson-security|benchflow-ai--senior-java,,0,0,0,0.0,0.0,10,23517,1
flood-risk-analysis,4,bm25_top10,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|acedergren--monitoring-operations|kaakati--code-quality-gates|joellewis--rebalancing|BerryKuipers--validate-coverage-threshold|vladm3105--doc-naming|codyswanngt--plan-lower-code-complexity|codyswanngt--plan-reduce-max-lines,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,18748,0
flood-risk-analysis,4,hybrid_top10,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|kaakati--code-quality-gates|codyswanngt--plan-reduce-max-lines|codyswanngt--plan-reduce-max-lines-per-function|athola--quota-management|benchflow-ai--power-flow-data|benchflow-ai--senior-data-engineer|BerryKuipers--validate-coverage-threshold,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,15375,0
flood-risk-analysis,4,graph_semantic_seed3,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|kaakati--code-quality-gates|codyswanngt--plan-reduce-max-lines|codyswanngt--plan-reduce-max-lines-per-function|athola--quota-management|benchflow-ai--power-flow-data|benchflow-ai--senior-data-engineer|BerryKuipers--validate-coverage-threshold,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,15375,0
flood-risk-analysis,4,graph_metadata_seed3,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|kaakati--code-quality-gates|codyswanngt--plan-reduce-max-lines|codyswanngt--plan-reduce-max-lines-per-function|athola--quota-management|benchflow-ai--power-flow-data|benchflow-ai--senior-data-engineer|BerryKuipers--validate-coverage-threshold,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,15375,0
flood-risk-analysis,4,graph_all_content_seed3,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|kaakati--code-quality-gates|codyswanngt--plan-reduce-max-lines|codyswanngt--plan-reduce-max-lines-per-function|athola--quota-management|benchflow-ai--power-flow-data|benchflow-ai--senior-data-engineer|BerryKuipers--validate-coverage-threshold,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,15375,0
flood-risk-analysis,4,graph_cv_corequired_seed3,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|kaakati--code-quality-gates|codyswanngt--plan-reduce-max-lines|codyswanngt--plan-reduce-max-lines-per-function|athola--quota-management|benchflow-ai--power-flow-data|benchflow-ai--senior-data-engineer|BerryKuipers--validate-coverage-threshold,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,15375,0
flood-risk-analysis,4,graph_cv_all_seed3,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|kaakati--code-quality-gates|codyswanngt--plan-reduce-max-lines|codyswanngt--plan-reduce-max-lines-per-function|athola--quota-management|benchflow-ai--power-flow-data|benchflow-ai--senior-data-engineer|BerryKuipers--validate-coverage-threshold,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,15375,0
flood-risk-analysis,4,graph_cv_all_seed5,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|kaakati--code-quality-gates|codyswanngt--plan-reduce-max-lines|codyswanngt--plan-reduce-max-lines-per-function|athola--quota-management|benchflow-ai--power-flow-data|codyswanngt--plan-lower-code-complexity|benchflow-ai--senior-data-engineer,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,13936,0
flood-risk-analysis,4,graph_cv_prune_top20,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|kaakati--code-quality-gates|codyswanngt--plan-reduce-max-lines|codyswanngt--plan-reduce-max-lines-per-function|athola--quota-management|benchflow-ai--power-flow-data|benchflow-ai--senior-data-engineer|BerryKuipers--validate-coverage-threshold,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,15375,0
flood-risk-analysis,4,graph_transductive_upper_bound,3,1,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection|kaakati--code-quality-gates|codyswanngt--plan-reduce-max-lines|codyswanngt--plan-reduce-max-lines-per-function|athola--quota-management|benchflow-ai--power-flow-data|benchflow-ai--senior-data-engineer|BerryKuipers--validate-coverage-threshold,benchflow-ai--flood-detection|benchflow-ai--nws-flood-thresholds|benchflow-ai--usgs-data-download,benchflow-ai--usgs-data-download|benchflow-ai--nws-flood-thresholds|benchflow-ai--flood-detection,1,1,1,1.0,0.3,7,15375,0
gh-repo-analytics,4,bm25_top10,1,0,benchflow-ai--gh-cli|bntvllnt--github|hairyf--github-cli|github--gh-cli|oakoss--github-cli|dagster-io--gh|dalestudy--github|Gentleman-Programming--github-pr|daymade--github-ops|aidankinzett--github-pr-review,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,25231,0
gh-repo-analytics,4,hybrid_top10,1,0,benchflow-ai--gh-cli|oriolrius--github-cli|aidankinzett--github-pr-review|squirrel289--pull-request-tool|cowork-os--github|mathews-tom--github|dimillian--github|callstackincubator--github|elizaos--github|daymade--github-ops,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,15065,0
gh-repo-analytics,4,graph_semantic_seed3,1,0,benchflow-ai--gh-cli|oriolrius--github-cli|aidankinzett--github-pr-review|callstackincubator--github|squirrel289--pull-request-tool|github--gh-cli|hairyf--github-cli|plurigrid--gh-cli|cowork-os--github|mathews-tom--github,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,23814,0
gh-repo-analytics,4,graph_metadata_seed3,1,0,benchflow-ai--gh-cli|oriolrius--github-cli|aidankinzett--github-pr-review|squirrel289--pull-request-tool|cowork-os--github|mathews-tom--github|dimillian--github|callstackincubator--github|elizaos--github|daymade--github-ops,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,15065,0
gh-repo-analytics,4,graph_all_content_seed3,1,0,benchflow-ai--gh-cli|oriolrius--github-cli|aidankinzett--github-pr-review|callstackincubator--github|squirrel289--pull-request-tool|github--gh-cli|hairyf--github-cli|plurigrid--gh-cli|cowork-os--github|mathews-tom--github,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,23814,0
gh-repo-analytics,4,graph_cv_corequired_seed3,1,0,benchflow-ai--gh-cli|oriolrius--github-cli|aidankinzett--github-pr-review|squirrel289--pull-request-tool|cowork-os--github|mathews-tom--github|dimillian--github|callstackincubator--github|elizaos--github|daymade--github-ops,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,15065,0
gh-repo-analytics,4,graph_cv_all_seed3,1,0,benchflow-ai--gh-cli|oriolrius--github-cli|aidankinzett--github-pr-review|callstackincubator--github|squirrel289--pull-request-tool|github--gh-cli|hairyf--github-cli|plurigrid--gh-cli|cowork-os--github|mathews-tom--github,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,23814,0
gh-repo-analytics,4,graph_cv_all_seed5,1,0,benchflow-ai--gh-cli|oriolrius--github-cli|aidankinzett--github-pr-review|squirrel289--pull-request-tool|cowork-os--github|callstackincubator--github|dimillian--github|elizaos--github|mathews-tom--github|saurabhdaware--review-ci,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,14047,0
gh-repo-analytics,4,graph_cv_prune_top20,1,0,benchflow-ai--gh-cli|oriolrius--github-cli|aidankinzett--github-pr-review|callstackincubator--github|squirrel289--pull-request-tool|github--gh-cli|hairyf--github-cli|plurigrid--gh-cli|cowork-os--github|mathews-tom--github,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,23814,0
gh-repo-analytics,4,graph_transductive_upper_bound,1,0,benchflow-ai--gh-cli|oriolrius--github-cli|aidankinzett--github-pr-review|callstackincubator--github|squirrel289--pull-request-tool|github--gh-cli|hairyf--github-cli|plurigrid--gh-cli|cowork-os--github|mathews-tom--github,benchflow-ai--gh-cli,benchflow-ai--gh-cli,1,1,1,1.0,0.1,9,23814,0
jpg-ocr-stat,4,bm25_top10,5,1,omer-metin--document-ai|aktsmm--receipt-ocr-sorter|countbot-ai--image-analysis|sickn33--azure-ai-vision-imageanalysis-java|benchflow-ai--image-ocr|plurigrid--mathpix-ocr|letta-ai--code-from-image|duc01226--ai-multimodal|vlm-run--vlmrun-cli-skill|letta-ai--extracting-pdf-text,benchflow-ai--image-ocr|benchflow-ai--openai-vision|benchflow-ai--pdf-1|benchflow-ai--video-frame-extraction|benchflow-ai--xlsx-1,benchflow-ai--image-ocr,0,1,0,0.2,0.1,9,15467,1
jpg-ocr-stat,4,hybrid_top10,5,1,benchflow-ai--image-ocr|aktsmm--receipt-ocr-sorter|plurigrid--mathpix-ocr|countbot-ai--image-analysis|xyuanbuilds--ocr|omer-metin--document-ai|letta-ai--code-from-image|letta-ai--extracting-pdf-text|findinfinitelabs--document-ocr-processing|aktsmm--ocr-super-surya,benchflow-ai--image-ocr|benchflow-ai--openai-vision|benchflow-ai--pdf-1|benchflow-ai--video-frame-extraction|benchflow-ai--xlsx-1,benchflow-ai--image-ocr,1,1,0,0.2,0.1,9,13144,1
jpg-ocr-stat,4,graph_semantic_seed3,5,1,benchflow-ai--image-ocr|aktsmm--receipt-ocr-sorter|plurigrid--mathpix-ocr|trpc-group--ocr|xyuanbuilds--ocr|countbot-ai--image-analysis|findinfinitelabs--document-ocr-processing|aktsmm--ocr-super-surya|omer-metin--document-ai|letta-ai--code-from-image,benchflow-ai--image-ocr|benchflow-ai--openai-vision|benchflow-ai--pdf-1|benchflow-ai--video-frame-extraction|benchflow-ai--xlsx-1,benchflow-ai--image-ocr,1,1,0,0.2,0.1,9,12946,1
jpg-ocr-stat,4,graph_metadata_seed3,5,1,benchflow-ai--image-ocr|aktsmm--receipt-ocr-sorter|plurigrid--mathpix-ocr|countbot-ai--image-analysis|xyuanbuilds--ocr|omer-metin--document-ai|letta-ai--code-from-image|letta-ai--extracting-pdf-text|findinfinitelabs--document-ocr-processing|aktsmm--ocr-super-surya,benchflow-ai--image-ocr|benchflow-ai--openai-vision|benchflow-ai--pdf-1|benchflow-ai--video-frame-extraction|benchflow-ai--xlsx-1,benchflow-ai--image-ocr,1,1,0,0.2,0.1,9,13144,1
